time,threshold,threshold_quantile,n_observations,n_exceedances,exceedance_probability,shape,scale,empirical_quantile,evt_quantile
0.45238095238095233,34609.69054095192,0.95,10000,500,0.05,-0.4328209126762321,41470.564836895035,115426.43253594382,112801.2094347124
0.45634920634920634,34512.800265458645,0.95,10000,500,0.05,-0.4290653829170521,41581.18956028565,112870.68467369396,113335.31079971217
0.4603174603174603,35061.0493125475,0.95,10000,500,0.05,-0.3330681542740939,37339.964652496536,114319.22989733315,116707.45861365652
0.46428571428571425,33784.8435431469,0.95,10000,500,0.05,-0.31988357675707774,37133.80489385069,111449.27286076761,116657.4630023724
0.46825396825396826,33971.321595849986,0.95,10000,500,0.05,-0.27628984297211695,35670.98339104877,113840.13583735887,119271.58435743372
0.4722222222222222,32806.08465120344,0.95,10000,500,0.05,-0.32500180164187564,38362.551775839805,116286.86510360547,117742.11423401374
0.47619047619047616,32253.78329302371,0.95,10000,500,0.05,-0.36409452651285684,39449.75148163679,112721.1034590564,114527.87579477705
0.4801587301587301,32210.209717981917,0.95,10000,500,0.05,-0.37154489217235137,39542.20090266815,114646.07246548095,113759.19858619172
0.4841269841269841,31157.518142232213,0.95,10000,500,0.05,-0.33793231957629605,39235.29360096825,119801.66405304283,116307.97838008098
0.4880952380952381,30605.97478722261,0.95,10000,500,0.05,-0.3856155869727109,41040.59518020846,114592.31097340098,113489.15182645718
0.49206349206349204,29713.99413807073,0.95,10000,500,0.05,-0.35375893946012393,40033.418494215475,114291.06033716303,114520.90561345966
0.496031746031746,28125.584246258455,0.95,10000,500,0.05,-0.3771257937048117,41829.352528117655,113642.85231752816,113674.74206672296
0.5,157787.82483985202,0.95,10000,500,0.05,-0.3726682236005504,41001.89617919637,240574.9223211332,242205.0673859145
0.503968253968254,156325.2062767238,0.95,10000,500,0.05,-0.39089371650221627,42467.38955517618,239966.4926596299,241422.99119382474
0.5079365079365079,156092.90888585217,0.95,10000,500,0.05,-0.3131562645621517,38625.61014510607,239452.18875020772,243205.600657169
0.5119047619047619,155544.95663798705,0.95,10000,500,0.05,-0.32050477304017594,39080.609539236015,237082.6188336493,242677.95035342575
0.5158730158730158,156159.01594772973,0.95,10000,500,0.05,-0.3231881309623553,38451.49893993905,242698.3092833913,241532.15807543468
0.5198412698412698,107526.3396163242,0.95,10000,500,0.05,-0.18543014759393928,11209.650950025758,140066.91971354824,138711.9417220149
0.5238095238095237,107348.85381796489,0.95,10000,500,0.05,-0.1328281672822511,10551.732109228733,138622.1923511158,139542.09511380456
0.5277777777777778,106473.12401642301,0.95,10000,500,0.05,-0.20675489414803228,12488.201649338254,138589.4492887735,139972.79127393477
0.5317460317460317,105849.83597644969,0.95,10000,500,0.05,-0.26313056285232395,13128.57888306955,138365.19829701635,137920.01518717085
0.5357142857142857,106664.14753799072,0.95,10000,500,0.05,-0.20705256960705198,11802.426325778599,136275.63487446008,138308.24867585828
0.5396825396825397,106888.18247820408,0.95,10000,500,0.05,-0.20883051482538834,11360.512313173143,138636.63414943378,137255.86083608365
0.5436507936507936,107040.14210373002,0.95,10000,500,0.05,-0.14897819998529377,10830.276213957222,138568.58745662097,139148.29254283063
0.5476190476190476,106375.94427875073,0.95,10000,500,0.05,-0.22071213443453144,12196.612017524198,139311.90038164498,138332.25500870857
0.5515873015873015,106363.26295202524,0.95,10000,500,0.05,-0.209443697529057,12211.384263119504,138640.4846751299,138971.54583255327
0.5555555555555556,105714.44662836811,0.95,10000,500,0.05,-0.2298918000012638,12287.964542409845,136049.07462417262,137419.6341921852
0.5595238095238095,105322.15412102031,0.95,10000,500,0.05,-0.29429754262114205,12812.121445273351,133816.29213484444,135089.9802043002
0.5634920634920635,104981.06650156007,0.95,10000,500,0.05,-0.2455329297727234,12797.340931989635,136958.39024648792,137155.68664635828
0.5674603174603174,105516.57735985881,0.95,10000,500,0.05,-0.27856359094992944,12544.200085189266,136415.49589141834,135404.0678678125
0.5714285714285714,105189.31504525726,0.95,10000,500,0.05,-0.26458730279826675,12550.17019688735,136565.28277757752,135774.07037383816
0.5753968253968254,104818.13794402158,0.95,10000,500,0.05,-0.2320481220029876,12707.848687502603,138116.67292540555,137489.16733000532
0.5793650793650793,104954.38893679142,0.95,10000,500,0.05,-0.1816360127816416,11510.133506810373,135237.01176312854,137186.07721703118
0.5833333333333333,105166.36683570872,0.95,10000,500,0.05,-0.1795251430219012,11454.0327412796,135819.680176196,137358.13835893717
0.5873015873015872,104832.43167754957,0.95,10000,500,0.05,-0.12657898653812238,10833.946697967738,137997.15037847657,138258.80130792595
0.5912698412698413,104082.51907957504,0.95,10000,500,0.05,-0.19707941024993003,12463.674695863789,137877.41425972417,138071.24673426567
0.5952380952380952,104139.91226889171,0.95,10000,500,0.05,-0.13956549913830202,11754.519452252012,139436.0616260318,139574.58331608953
0.5992063492063492,103988.02395822664,0.95,10000,500,0.05,-0.2074489414108905,12431.772516138653,136823.82050569978,137297.11771182917
0.6031746031746031,103418.02271957912,0.95,10000,500,0.05,-0.23635271485874915,13055.918124115982,137167.88951033782,136744.71634979142
0.6071428571428571,102456.99206574161,0.95,10000,500,0.05,-0.2421437888247243,12967.600911600151,135534.53952916164,135242.46299042125
0.611111111111111,101513.33968783288,0.95,10000,500,0.05,-0.22575941216972056,13359.408238808132,134206.23074984064,136221.6386666125
0.615079365079365,101775.0510565402,0.95,10000,500,0.05,-0.22695722016068776,13421.593559926725,134077.35606017892,136575.18513916296
0.6190476190476191,101762.89294819366,0.95,10000,500,0.05,-0.2133401917117259,12865.849813368945,132894.42933035846,135893.38841680012
0.623015873015873,101961.28501611014,0.95,10000,500,0.05,-0.2691041253826827,12838.697894646375,134108.94960542128,133020.8347874819
0.626984126984127,101360.38497825942,0.95,10000,500,0.05,-0.20701517981117573,12819.136559972674,133164.50788806664,135732.61904410744
0.6309523809523809,101411.18955446612,0.95,10000,500,0.05,-0.22413395074775183,12443.125697517204,132596.44212673957,133826.96768629146
0.6349206349206349,101386.59285170103,0.95,10000,500,0.05,-0.24470020828370595,13148.948622114985,135398.09566558612,134490.61352148693
0.6388888888888888,100627.05344091408,0.95,10000,500,0.05,-0.22441500722289717,13367.042714191719,134099.43127622313,135433.36617408512
0.6428571428571428,101162.64437770071,0.95,10000,500,0.05,-0.2034241489140677,12966.161070645274,134792.2647274596,136141.6187858764
0.6468253968253967,100435.27588591917,0.95,10000,500,0.05,-0.2171323296546685,13152.40460271631,132472.46685081534,135103.7500446512
0.6507936507936507,99862.45650856438,0.95,10000,500,0.05,-0.16454529053524675,13722.807714017004,137889.39176425923,139448.11953291256
0.6547619047619048,99869.483122786,0.95,10000,500,0.05,-0.12386899329759536,13045.696561549561,140181.29063548724,140316.33060424615
0.6587301587301587,99970.47499913094,0.95,10000,500,0.05,-0.11385136775528294,11991.574631680802,136799.11024496445,137827.48608026712
0.6626984126984127,99429.6486187753,0.95,10000,500,0.05,-0.25062449991650837,13896.666731537098,134462.43477038541,134076.83493188297
0.6666666666666666,98602.42082504526,0.95,10000,500,0.05,-0.24280650176761293,14395.419103377923,132512.93312128208,134957.98039367434
0.6706349206349206,98595.03989720375,0.95,10000,500,0.05,-0.2006427656146014,13209.910877596541,132722.3059960806,134400.58149785447
0.6746031746031745,98621.20077128906,0.95,10000,500,0.05,-0.24330497850210742,13519.753957958967,133071.6009178569,132737.19051401562
0.6785714285714285,97965.2655845098,0.95,10000,500,0.05,-0.2046656631864362,13602.922690645799,133665.58320583537,134584.73791731166
0.6825396825396826,97835.31955494382,0.95,10000,500,0.05,-0.1653271117543626,13543.175754327287,133738.4986879215,136849.47817192838
0.6865079365079365,97316.87228791232,0.95,10000,500,0.05,-0.1903938188150536,14183.541197725606,139071.50255022728,136440.77498442633
0.6904761904761905,96773.09322753246,0.95,10000,500,0.05,-0.19947645886365178,13999.624909225538,130966.0570124644,134794.62292808807
0.6944444444444444,96549.44548347154,0.95,10000,500,0.05,-0.22094641163491335,14710.409327429556,135157.58489122728,135077.00263338012
0.6984126984126984,96834.54123167536,0.95,10000,500,0.05,-0.1494020587545328,13370.924590343227,137357.10602157348,136445.1904789243
0.7023809523809523,95891.82516943241,0.95,10000,500,0.05,-0.181075224486886,13824.665424515912,134299.50911890907,134642.3725376258
0.7063492063492063,96390.75956631602,0.95,10000,500,0.05,-0.20283801897440448,14094.158961742716,133098.45669394734,134450.64468513423
0.7103174603174602,97018.84499471616,0.95,10000,500,0.05,-0.1933072691385979,13799.622532532747,134997.24744794788,134894.18017667733
0.7142857142857142,95467.43099799751,0.95,10000,500,0.05,-0.20809118224294482,14751.33003929812,133662.92911079832,134948.46100003537
0.7182539682539683,95184.06142594136,0.95,10000,500,0.05,-0.2412150797612383,15379.90250233135,133106.3748268936,134128.17245290696
0.7222222222222222,95209.90306385327,0.95,10000,500,0.05,-0.21460564189217746,14388.017527819087,131404.23990779225,133297.04127599788
0.7261904761904762,94933.5556639582,0.95,10000,500,0.05,-0.2858459413022103,15582.654780853944,130368.82480257319,131629.44920764372
0.7301587301587301,94821.18379626443,0.95,10000,500,0.05,-0.30621832615480027,16101.647159724547,131644.0450738693,131533.19347038039
0.7341269841269841,94442.5334511921,0.95,10000,500,0.05,-0.25357904264414144,15083.455669110652,132422.57683636443,131866.89063849926
0.738095238095238,94110.39066995759,0.95,10000,500,0.05,-0.24131943648794607,14750.44714002782,131850.77466250805,131454.18915950015
0.742063492063492,94044.9306242798,0.95,10000,500,0.05,-0.24624550085341895,15064.868603094495,132389.3244388101,131876.05930822555
0.746031746031746,94212.7526511715,0.95,10000,500,0.05,-0.22103973560399848,14666.756225052504,131570.15430442037,132619.9657768787
0.75,93357.23408669469,0.95,10000,500,0.05,-0.21184037547849588,14530.290231815266,127252.71122013667,132000.86096637844
0.753968253968254,93448.85982598983,0.95,10000,500,0.05,-0.2370139124018157,14398.594494519977,129428.90762174089,130162.60575511311
0.7579365079365079,93113.33678655248,0.95,10000,500,0.05,-0.3053851702469613,15770.43309256804,128097.50536778981,129117.38774892551
0.7619047619047619,92432.06625615084,0.95,10000,500,0.05,-0.33851580290284544,17343.990366326623,128033.31990242089,130039.1536094899
0.7658730158730158,91894.18697787124,0.95,10000,500,0.05,-0.2896151999479155,17031.49156772288,130562.7834853398,131761.332866006
0.7698412698412698,91515.62521383964,0.95,10000,500,0.05,-0.28463796428681565,16677.62037412892,128915.00599427865,130866.03533742385
0.7738095238095237,91719.49661346822,0.95,10000,500,0.05,-0.23907942032288348,16018.600116227431,129002.31483694892,132424.42659873667
0.7777777777777777,91624.74443559455,0.95,10000,500,0.05,-0.28630808177359235,16795.572665162224,130122.92294708587,131147.75276426182
0.7817460317460317,90584.16951868004,0.95,10000,500,0.05,-0.320432805717761,17608.106058268764,129266.50886690982,129847.09322756043
0.7857142857142857,89420.22409565964,0.95,10000,500,0.05,-0.3045067997341995,18645.04558917978,131208.89533615424,132046.01075311945
0.7896825396825397,90356.17992142365,0.95,10000,500,0.05,-0.26018240228435363,17218.625714992668,131961.16378863828,132619.79053544463
0.7936507936507936,89824.66890846832,0.95,10000,500,0.05,-0.30573484256541295,18601.11155526751,132922.4873255237,132267.80038700296
0.7976190476190476,89319.96552284903,0.95,10000,500,0.05,-0.2632561588356753,17055.83377403968,127571.27986956992,130975.04091088354
0.8015873015873015,89364.93252208346,0.95,10000,500,0.05,-0.25405459051407736,16533.129306227154,131152.31840048634,130354.22004459998
0.8055555555555555,88528.85474566455,0.95,10000,500,0.05,-0.22333859198107453,16447.90577423862,129348.5489745221,131434.64372448286
0.8095238095238095,87780.52965141211,0.95,10000,500,0.05,-0.2030931094842065,16074.286512712893,126909.28970810102,131168.73596136947
0.8134920634920635,87224.65806339192,0.95,10000,500,0.05,-0.29479635548207994,17669.92065536731,125620.05971183437,128246.63338206569
0.8174603174603174,86739.65468826088,0.95,10000,500,0.05,-0.2830520070237088,18397.09806023961,130855.3324265286,130257.50108014018
0.8214285714285714,86994.6856770119,0.95,10000,500,0.05,-0.2745625296071154,18441.018384523373,128654.8906129699,131215.72799132954
0.8253968253968254,86069.47304748007,0.95,10000,500,0.05,-0.33039625249454047,19744.696831868354,126878.99174913406,129421.1322174728
0.8293650793650793,86470.28016817261,0.95,10000,500,0.05,-0.30860799203430456,19217.480475854354,129012.0344813276,130122.03568698319
0.8333333333333333,85772.48238409718,0.95,10000,500,0.05,-0.28746370648945097,19089.384702038813,125626.15815775449,130610.38654208573
0.8373015873015872,85078.06991734834,0.95,10000,500,0.05,-0.2794191523274149,18794.066072301364,128504.97712538221,129794.80574032622
0.8412698412698412,84961.86807621298,0.95,10000,500,0.05,-0.3121447058201853,19860.23297634094,129586.02652127857,129823.88269683113
0.8452380952380952,83937.21741381421,0.95,10000,500,0.05,-0.33882157546621544,21078.171187035063,129495.64982715496,129619.68961976933
0.8492063492063492,83240.88127944304,0.95,10000,500,0.05,-0.3445973434244616,20200.199476414175,123787.79043414457,126634.6930278224
0.8531746031746031,82611.47266298253,0.95,10000,500,0.05,-0.3805680379752695,22393.03247915069,126557.57593339054,128175.33484829735
0.8571428571428571,82453.54429157144,0.95,10000,500,0.05,-0.3600401847448705,22332.18339752726,127882.35634678889,129314.05533028017
0.861111111111111,81180.92026418938,0.95,10000,500,0.05,-0.31843652036518716,22000.255276900716,131626.896039655,130390.44799407168
